contrast	feature_id	we.ep	we.eBH	wi.ep	wi.eBH	rab.all	rab.win.Active	rab.win.Control	diff.btw	diff.win	effect	overlap	significant	status	detail	rab.win.Latent
Latent_vs_Control	Staphylococcus	0.497047786929984	1	0.5875	0.998978365384615	-3.0289369466738	NA	-3.9229987476756	2.22363306017399	4.64865169194907	0.423090781289753	0.316062652070532	no	ok		-2.02788406846058
Latent_vs_Control	Stomatobaculum	0.497262400525339	1	0.6109375	0.998697916666667	-3.45649662553431	NA	-4.15006943357215	2.36843609923732	6.78934050259822	0.378477730348491	0.321243981829087	no	ok		-2.45768244210721
Latent_vs_Control	Streptococcus	0.881751414125326	1	0.8640625	1	6.39045223622665	NA	6.32822270755171	0.108339942186156	2.21022248482749	0.0543579526198239	0.476683990099631	no	ok		6.41127687221454
Latent_vs_Control	Tannerella	0.511829142417151	1	0.6015625	0.999479166666667	-3.13937154460103	NA	-4.03326839606388	2.19728289166833	4.81742433532793	0.397513905009755	0.281250611542652	no	ok		-1.97688726450407
Latent_vs_Control	Tissierella	0.838971312347121	1	0.69921875	0.987813000801282	-2.39865609149031	NA	-2.48005632553536	-0.297442048632793	5.91247235757291	-0.0447544214321815	0.468750070918891	no	ok		-2.30117988489893
Latent_vs_Control	Treponema	0.528726606223475	1	0.6046875	1	2.24839631407738	NA	-2.25699267333628	2.6154317924343	6.79056327856838	0.462563331996284	0.296875549929299	no	ok		3.41671051282944
Latent_vs_Control	Tropheryma	0.489384605874417	1	0.44609375	0.880098537892972	-4.06163337403997	NA	-2.92804322121391	-2.57154799543533	6.75089697614329	-0.389671973701095	0.341969304696059	no	ok		-4.80415065019959
Latent_vs_Control	Veillonella	0.875073616827133	1	0.8359375	1	6.37282171349137	NA	6.11594643976725	0.360947638820409	1.85602282522625	0.230768452583875	0.409326634621006	no	ok		6.45830657660222
Latent_vs_Control	[Pasteurella]	0.885626865511245	1	0.6859375	0.998197115384615	1.91153246867203	NA	2.35885110501223	-0.243387379288688	6.17120509477895	-0.0402492019851049	0.455958648521652	no	ok		1.58786453737941
Active_vs_Latent	Shuttleworthia	0.0684348029150995	0.78826823188518	0.00390625	0.0373883928571429	0.737084084746811	-3.09900747906818	NA	4.94387508764339	2.38228296798979	1.98212931026037	0.000365399848804012	no	ok		1.6083477276958
Active_vs_Latent	Filifactor	0.0598616206264376	0.80651150255268	0	0	1.423669957063	-2.93914362863777	NA	5.5907456278617	2.7407575160852	2.08294634275712	0.000365399848804012	no	ok		2.59296811027963
Active_vs_Latent	Streptococcus	0.0587381484802166	0.923663966845548	0.13046875	0.928349764384921	6.63373449520565	7.4042644563618	NA	-1.61777788433773	0.877992412970572	-1.84298531428506	0.0259172268997107	no	ok		5.62528731894613
Active_vs_Latent	Alkalitalea	0.265663213507549	0.94675790188156	0.34375	0.951027119581807	-3.17594856502628	-0.785487426772826	NA	-4.14664281229919	4.3864726973224	-0.906413152275421	0.145834940058562	no	ok		-4.76287140853946
Active_vs_Latent	Faecalibacterium	0.324590686368416	0.957049683306602	0.39375	0.965807315514347	-3.64384767104516	-1.30843870332289	NA	-4.18860507560993	4.30647712073558	-0.858834033220075	0.202073572267362	no	ok		-5.05933407516035
Active_vs_Latent	Anaerocella	0.294296860977358	0.963570193171008	0.37890625	0.970416356646825	-3.22925628807723	-0.767083333725163	NA	-4.21494156093116	4.42726370554339	-0.730533575942222	0.177084585601177	no	ok		-4.84655299695066
Active_vs_Latent	Aggregatibacter	0.0911528577873618	0.969246641985819	0.10703125	0.923048425099206	4.66715783996153	5.8417679621193	NA	-1.81151894170125	1.00110256040019	-1.73590293682031	0.0103891482000488	no	ok		4.08462357030217
Active_vs_Latent	Eikenella	0.319164614033346	0.978317919964	0.428125	0.965241529304029	-3.48940277883476	-1.09371112481617	NA	-4.69353915472717	5.06660862164586	-0.810998853834351	0.213542630602218	no	ok		-5.03102076422762
Active_vs_Latent	Peptostreptococcus	0.376386775169985	0.981579061373959	0.22265625	0.800695398351648	-1.70715191855417	-3.04980975470251	NA	3.32102839841413	4.20555208386915	0.646276824760828	0.203126036487036	no	ok		0.95052720620916
Active_vs_Latent	Lachnoanaerobaculum	0.208614489315773	0.987213288552	0.146875	0.925001550099206	2.65279074666847	3.68584643830632	NA	-2.50538593886866	2.53528513582123	-0.975188257188164	0.0414572280738825	no	ok		1.26336887121541
Active_vs_Latent	Haemophilus	0.168172545045714	0.987968317358055	0.21953125	0.933302331349206	6.20281332641027	7.20781010765435	NA	-1.25666553975099	0.981625824965048	-1.16400786761692	0.104169063671829	no	ok		5.90578169461075
Active_vs_Latent	Porphyromonas	0.20291002990184	0.990136935972306	0.30625	0.953267609126984	7.22506539401182	7.70382273536498	NA	-1.14879007674931	1.26745656415437	-0.878720428512754	0.139898046804075	no	ok		6.92233352472678
Active_vs_Latent	Bariatricus	0.491940773413964	0.991190705739329	0.30390625	0.952946142399267	-1.86647982471204	-3.03425588305984	NA	3.32220186957408	4.64850826269373	0.577613875638549	0.244792446817752	no	ok		0.281087869242919
Active_vs_Latent	Treponema	0.308576096589033	0.993018690845812	0.21484375	0.888493017399267	-1.73856918978904	-2.962033086012	NA	4.58880818570044	4.93068070279343	0.861585238897622	0.196892263794227	no	ok		2.65752769210214
Active_vs_Latent	Peptoanaerobacter	0.780105290806228	0.993179780956843	0.6734375	0.975911458333333	-3.20080331497466	-3.24179970873755	NA	0.583661907092941	4.83796350005477	0.0770832805592266	0.442708464566388	no	ok		-3.13634186589737
Active_vs_Latent	Aminipila	0.711059242387597	0.99367161099049	0.6296875	0.94038318452381	-3.17494706749326	-3.32806803055109	NA	0.872705681281513	5.07811196684014	0.132750582602296	0.458333428181143	no	ok		-3.06412962370905
Active_vs_Latent	Moraxella	0.230005231642656	0.994908030616037	0.11015625	0.92239738343254	3.38369342473347	4.18467543554295	NA	-3.77682401129812	3.86736552309585	-0.912014219637248	0.0103891482000488	no	ok		2.61563378196095
