contrast	feature_id	we.ep	we.eBH	wi.ep	wi.eBH	rab.all	rab.win.Active	rab.win.Control	diff.btw	diff.win	effect	overlap	significant	status	detail	rab.win.Latent
Latent_vs_Control	Tissierella creatinini	0.855222363666519	1	0.73828125	0.979930348859794	-1.5248632485226	NA	-1.82454420597429	-0.40130696454919	5.7621109789108	-0.0625072390619937	0.479166713843149	no	ok		-1.37068830582671
Latent_vs_Control	Treponema amylovorum	0.53316822558337	1	0.621875	0.999852594339623	-2.54821127802277	NA	-3.4923121303033	2.50659510035695	4.88950116418732	0.415033369383028	0.296875549929299	no	ok		-1.4843439218918
Latent_vs_Control	Treponema denticola	0.544294881070143	1	0.64296875	0.998852341644205	-2.61645999652293	NA	-3.21442106787083	2.06085642825643	4.79860297033312	0.356539609240101	0.331606642538848	no	ok		-1.50247702051352
Latent_vs_Control	Treponema putidum	0.841490590778678	1	0.76796875	0.986697792772649	-1.85560243954821	NA	-1.45634922275762	-0.10745089504181	6.56767320296611	-0.0187802567043808	0.492227996666188	no	ok		-2.26912001331256
Latent_vs_Control	Treponema sp. OMZ 838	0.624766904548412	1	0.8359375	1	1.54153929936351	NA	-1.25512916979114	1.62458669511159	5.63933092713751	0.229433852251358	0.409326634621006	no	ok		2.50440664786594
Latent_vs_Control	Tropheryma whipplei	0.485604176824328	1	0.42265625	0.880037566644262	-3.12766136040829	NA	-1.71372161175759	-2.83457843360867	6.16853499603862	-0.427180398230729	0.331606642538848	no	ok		-3.82577539085046
Latent_vs_Control	Veillonella criceti	0.573618142714776	1	0.446875	0.953172763967932	1.98501358378055	NA	3.38398328146619	-2.34492267836995	7.81301235904118	-0.390471425922681	0.333333757183061	no	ok		-1.44786050111956
Latent_vs_Control	Veillonella parvula	0.667433387310584	1	0.740625	0.999191810344828	4.76516882108874	NA	4.31435755133692	0.517315633454481	1.1789438116253	0.442236412859981	0.354167026979493	no	ok		4.88894626731246
Latent_vs_Control	Veillonella ratti	0.864941307763121	1	0.70234375	1	5.84247986043234	NA	5.03162138726639	0.932569373850851	1.64678966998297	0.34807818584761	0.341969304696059	no	ok		6.098102899257
Latent_vs_Control	Veillonella rodentium	0.834681981557647	1	0.75	0.991029858594685	-1.97560812666395	NA	-1.67841067806361	-0.0673252481958366	6.43927404961828	-0.00799349815657559	0.494791678441589	no	ok		-2.30187512100606
Latent_vs_Control	[Eubacterium] yurii	0.475162376755045	1	0.43203125	0.824299903284999	-2.73664536110948	NA	-1.23127498826204	-3.19962176493265	5.14925210018645	-0.511110458601122	0.305699993864858	no	ok		-3.51805293293322
Latent_vs_Control	[Pasteurella] aerogenes	0.894440380446169	1	0.75625	0.996751272535331	2.45528771226691	NA	3.14797982245442	-0.195189012180457	6.58571052227273	-0.0454603419612513	0.463541749522704	no	ok		1.85150993097008
Active_vs_Latent	Campylobacter rectus	0.0626783020547968	0.846155205397006	0.00234375	0.0223214285714286	1.22916068100845	-2.45440945701714	NA	5.28188705763408	2.67134374551951	1.84746453983342	0.000365399848804012	no	ok		3.04373441222479
Active_vs_Latent	Filifactor alocis	0.0598473858342417	0.848336120094652	0	0	2.13276650421225	-2.46188676772377	NA	5.88545996860659	2.69417938999898	2.348060917048	0.000365399848804012	no	ok		3.41231510585019
Active_vs_Latent	Prevotella melaninogenica	0.0427433812685539	0.850093557042552	0	0	1.98799966875095	-2.42838948633475	NA	6.32609568156162	3.0369752681953	2.06613970113481	0.000365399848804012	no	ok		3.35583376204233
Active_vs_Latent	Shuttleworthia satelles	0.0739543051812865	0.870213392774004	0.0078125	0.0457589285714286	1.39292080327579	-2.53479614340356	NA	5.13974865614429	2.85784088741282	1.8325008785483	0.0052604506079491	no	ok		2.46426166980084
Active_vs_Latent	Prevotella koreensis	0.0840407285692265	0.89720778804986	0.01015625	0.0882383241758242	1.02745388729852	-2.50497789544768	NA	4.95235508826316	2.60861268722819	1.86593900197442	0.0103891482000488	no	ok		2.74680292086222
Active_vs_Latent	Haemophilus parahaemolyticus	0.0481377364771751	0.921351674408463	0.10859375	0.937450198956101	6.00205383738474	6.66784383028859	NA	-1.23002055534584	0.608585509813944	-2.0590964497506	0.0104432568618351	no	ok		5.50694100931355
Active_vs_Latent	Peptostreptococcus stomatis	0.331055852859091	0.975768229663722	0.19453125	0.801872783568556	-1.08634906804681	-2.47576652098628	NA	3.59804229596655	4.24013459407468	0.738741609020376	0.171876302777131	no	ok		1.73395588680657
Active_vs_Latent	Aggregatibacter segnis	0.0690931749466663	0.976874544976437	0.13046875	0.942446764890167	3.94922109160322	4.68252246594968	NA	-2.31013491178286	1.59238072129108	-1.56480293303297	0.0208465762163515	no	ok		2.44900791492737
Active_vs_Latent	Eikenella corrodens	0.279187043984832	0.97818145689034	0.36015625	0.974556109766781	-2.5067511382278	-0.121096259304491	NA	-4.41212024877937	4.81440640252978	-0.836159152502769	0.161459746405536	no	ok		-4.08501349566297
Active_vs_Latent	Neisseria zalophi	0.300017506150357	0.979475609704854	0.3828125	0.972565210041507	-2.61982717283986	-0.397772140102377	NA	-4.29066405659213	4.55568971596502	-0.755070758495535	0.177084585601177	no	ok		-4.20101128998927
Active_vs_Latent	Neisseria oralis	0.364887366980065	0.979557818068503	0.43828125	0.969722325291453	-2.50387269984777	-0.346336365556616	NA	-3.91046698393096	4.78982346753423	-0.689221529221997	0.22279882279503	no	ok		-3.75381118710006
