contrast	feature_id	we.ep	we.eBH	wi.ep	wi.eBH	rab.all	rab.win.Active	rab.win.Control	diff.btw	diff.win	effect	overlap	significant	status	detail	rab.win.Latent
Active_vs_Latent	Hungateiclostridiaceae	0.71568496307861	0.995372833629527	0.67421875	0.936783854166667	-3.45574290668826	-3.40294446757833	NA	0.456814884094315	5.84093100950833	0.0842832535433874	0.450777313270224	no	ok		-3.54424712761511
Active_vs_Latent	Pasteurellaceae	0.29641741002891	0.995882422927882	0.51953125	0.9884765625	6.48839519995797	7.84535490453893	NA	-1.47113243727617	1.06947316069619	-0.914871456935195	0.260417369656193	no	ok		6.25753722744238
Active_vs_Latent	Moraxellaceae	0.228148558228542	0.996735694787412	0.22265625	0.9875	3.44111258735109	5.82356749501986	NA	-3.35161781350488	3.90928282078158	-0.912608683713233	0.103629329404354	no	ok		2.71570006364156
Active_vs_Latent	Porphyromonadaceae	0.418496079327726	0.996822100643067	0.57421875	0.991796875	7.00301162983443	7.37273666777943	NA	-0.836998848107487	1.31035278748021	-0.651054844957478	0.286458923739804	no	ok		6.81246989089108
Active_vs_Latent	Clostridiales Family XIII. Incertae Sedis	0.74585674333062	0.997051407212795	0.67578125	0.973914930555556	-3.16272901476853	-3.20242583712196	NA	1.12390224906721	5.32981935679375	0.134225225336071	0.437500143526281	no	ok		-3.12016685215492
Active_vs_Latent	Neisseriaceae	0.397822803003033	0.998378534664305	0.534375	0.998263888888889	6.41696497343882	6.6282815251895	NA	-0.952454573309325	1.35762213913579	-0.63886602638629	0.270833989132961	no	ok		5.71081209129872
Active_vs_Latent	Aerococcaceae	0.359237998167626	0.998579573507253	0.365625	0.995334201388889	0.260250134864365	1.84840135676042	NA	-3.85133346901106	5.84625089084404	-0.59619462174107	0.202073572267362	no	ok		-3.67806493367287
Active_vs_Latent	Tannerellaceae	0.626875468264297	0.999243773208173	0.69453125	0.998046875	-2.00743239125384	-1.26202829323858	NA	-1.38494089442619	4.86769394643699	-0.285727641244518	0.338542074137571	no	ok		-2.72677138606484
Active_vs_Latent	Carnobacteriaceae	0.679430229449787	0.99933580029908	0.7921875	0.9990234375	3.89163358263879	4.39311509018328	NA	-0.759519071864859	1.95143383552747	-0.325664889416861	0.385416940043501	no	ok		3.66863504507198
Active_vs_Latent	Lentimicrobiaceae	0.694150232802262	0.999535736355595	0.58828125	0.950217013888889	-3.29727975724853	-3.66057726160276	NA	1.19982696580985	4.71295950144631	0.191126686486812	0.401041899485425	no	ok		-2.79195927166019
Active_vs_Latent	Paludibacteraceae	0.609765373944883	0.999557776609858	0.71875	1	-2.00507248788725	-1.38011578100889	NA	-1.50372054555243	5.02970648368397	-0.267971492727351	0.338542074137571	no	ok		-3.02683579005924
Active_vs_Latent	Peptoniphilaceae	0.742480759842273	0.999924131562785	0.65234375	0.948415798611111	-3.52442484627978	-3.48320120539803	NA	0.710706664940801	5.29688421652379	0.1209238686503	0.4455959780921	no	ok		-3.52528768617086
Active_vs_Latent	Burkholderiaceae	0.695340706410523	1	0.80390625	0.9990234375	-2.07458777832248	-1.08672717598416	NA	-0.931611836296502	5.07655124869823	-0.149521825022582	0.414507969041735	no	ok		-2.95186242842866
Active_vs_Latent	Chlorobiaceae	0.653861465407499	1	0.49375	0.998502604166667	0.578312510524225	-2.20270023694049	NA	1.83908071453421	6.94059574353043	0.293597357714	0.375000301404768	no	ok		1.25534092293185
